dish_id,image_path,weight_g,carbs_g,protein_g,fat_g
dish_1561049320,imagery/realsense_overhead/dish_1561049320/rgb.png,19.0,0.266,7.03,7.98
dish_1561661324,imagery/realsense_overhead/dish_1561661324/rgb.png,75.0,3.225,2.4,1.575
dish_1562691383,imagery/realsense_overhead/dish_1562691383/rgb.png,70.0,20.58,1.12,0.14
dish_1564588919,imagery/realsense_overhead/dish_1564588919/rgb.png,452.0,41.001797,25.093241,7.606813
dish_1561575192,imagery/realsense_overhead/dish_1561575192/rgb.png,236.0,11.167095,4.637902,8.137642
dish_1558115960,imagery/realsense_overhead/dish_1558115960/rgb.png,51.0,8.67,1.02,0.051
dish_1561661449,imagery/realsense_overhead/dish_1561661449/rgb.png,115.0,12.695836,20.978855,10.854464
dish_1565207694,imagery/realsense_overhead/dish_1565207694/rgb.png,178.0,15.58964,15.633135,12.895247
dish_1568318361,imagery/realsense_overhead/dish_1568318361/rgb.png,341.0,9.174999,49.085999,35.215996
dish_1562788032,imagery/realsense_overhead/dish_1562788032/rgb.png,214.0,12.60999,9.557199,6.001858
dish_1567106620,imagery/realsense_overhead/dish_1567106620/rgb.png,146.0,8.652,1.952,0.292
dish_1558723982,imagery/realsense_overhead/dish_1558723982/rgb.png,51.0,11.577,11.424001,25.245001
dish_1561749908,imagery/realsense_overhead/dish_1561749908/rgb.png,472.0,22.846836,35.40324,16.426279
dish_1560444637,imagery/realsense_overhead/dish_1560444637/rgb.png,285.0,25.587999,29.480999,31.757
dish_1562789301,imagery/realsense_overhead/dish_1562789301/rgb.png,435.0,68.411819,35.305656,24.518549
dish_1558641253,imagery/realsense_overhead/dish_1558641253/rgb.png,110.0,24.200001,3.41,2.64
dish_1559235771,imagery/realsense_overhead/dish_1559235771/rgb.png,54.0,21.762001,5.0328,4.32
dish_1561753203,imagery/realsense_overhead/dish_1561753203/rgb.png,207.0,7.747137,26.240112,13.340455
dish_1558114441,imagery/realsense_overhead/dish_1558114441/rgb.png,75.0,3.15,14.475,20.475
dish_1566851115,imagery/realsense_overhead/dish_1566851115/rgb.png,70.0,4.183183,1.872132,7.016817
dish_1559590005,imagery/realsense_overhead/dish_1559590005/rgb.png,241.0,39.46653,14.747198,16.641808
dish_1558031133,imagery/realsense_overhead/dish_1558031133/rgb.png,110.0,32.34,1.76,0.22
dish_1559668272,imagery/realsense_overhead/dish_1559668272/rgb.png,239.0,30.879999,17.313999,36.080002
dish_1566933498,imagery/realsense_overhead/dish_1566933498/rgb.png,284.0,12.097746,28.37812,17.559082
dish_1562700593,imagery/realsense_overhead/dish_1562700593/rgb.png,384.0,18.611984,37.046314,29.806803
dish_1565972628,imagery/realsense_overhead/dish_1565972628/rgb.png,359.0,7.452,40.779999,38.27
dish_1562096343,imagery/realsense_overhead/dish_1562096343/rgb.png,62.0,1.24,0.62,0.0
dish_1557861837,imagery/realsense_overhead/dish_1557861837/rgb.png,123.0,4.46,8.698,5.827
dish_1565382762,imagery/realsense_overhead/dish_1565382762/rgb.png,139.0,36.289688,12.568737,12.677753
dish_1565984299,imagery/realsense_overhead/dish_1565984299/rgb.png,298.0,18.693933,4.653013,1.582832
dish_1565109659,imagery/realsense_overhead/dish_1565109659/rgb.png,263.0,17.760319,20.517075,6.810682
dish_1558722636,imagery/realsense_overhead/dish_1558722636/rgb.png,75.0,7.5,0.675,0.15
dish_1565034281,imagery/realsense_overhead/dish_1565034281/rgb.png,306.0,32.330002,5.901,9.433001
dish_1558376212,imagery/realsense_overhead/dish_1558376212/rgb.png,52.0,11.804,11.648001,25.74
dish_1561575977,imagery/realsense_overhead/dish_1561575977/rgb.png,102.0,15.375612,19.122734,13.06819
dish_1563304369,imagery/realsense_overhead/dish_1563304369/rgb.png,326.0,27.775938,47.262756,16.765852
dish_1562876709,imagery/realsense_overhead/dish_1562876709/rgb.png,186.0,32.045166,24.279404,10.964588
dish_1558632921,imagery/realsense_overhead/dish_1558632921/rgb.png,155.0,21.700001,0.465,0.31
dish_1563465847,imagery/realsense_overhead/dish_1563465847/rgb.png,182.0,6.684,16.383001,19.054001
dish_1561148481,imagery/realsense_overhead/dish_1561148481/rgb.png,140.0,18.905287,18.591501,14.385699
dish_1558109986,imagery/realsense_overhead/dish_1558109986/rgb.png,75.0,3.15,14.475,20.475
dish_1558722665,imagery/realsense_overhead/dish_1558722665/rgb.png,60.0,3.0,1.08,0.18
dish_1558028606,imagery/realsense_overhead/dish_1558028606/rgb.png,65.0,4.94,0.39,0.065
dish_1565898230,imagery/realsense_overhead/dish_1565898230/rgb.png,500.0,19.73115,73.94603,42.676907
dish_1561574394,imagery/realsense_overhead/dish_1561574394/rgb.png,82.0,3.438416,2.367952,4.80367
dish_1565208611,imagery/realsense_overhead/dish_1565208611/rgb.png,157.0,9.719893,5.120261,2.763648
dish_1560367085,imagery/realsense_overhead/dish_1560367085/rgb.png,183.0,10.636,4.983,2.669
dish_1561753432,imagery/realsense_overhead/dish_1561753432/rgb.png,238.0,16.882177,33.369026,19.463066
dish_1561492703,imagery/realsense_overhead/dish_1561492703/rgb.png,134.0,10.046018,11.278057,9.258422
dish_1561663786,imagery/realsense_overhead/dish_1561663786/rgb.png,44.0,9.68,1.364,1.056
dish_1558629488,imagery/realsense_overhead/dish_1558629488/rgb.png,64.0,3.2,1.152,0.192
dish_1565808943,imagery/realsense_overhead/dish_1565808943/rgb.png,74.0,2.886,0.666,0.148
dish_1562790259,imagery/realsense_overhead/dish_1562790259/rgb.png,207.0,7.921093,27.413876,43.956383
dish_1558380058,imagery/realsense_overhead/dish_1558380058/rgb.png,36.0,8.172,8.064,17.82
dish_1559844030,imagery/realsense_overhead/dish_1559844030/rgb.png,77.0,6.16,0.539,0.231
dish_1559845745,imagery/realsense_overhead/dish_1559845745/rgb.png,322.0,51.121998,3.224,0.322
dish_1565024741,imagery/realsense_overhead/dish_1565024741/rgb.png,192.0,10.634001,22.297001,25.127998
dish_1560456814,imagery/realsense_overhead/dish_1560456814/rgb.png,283.0,31.46323,28.815844,23.540922
dish_1567020340,imagery/realsense_overhead/dish_1567020340/rgb.png,168.0,11.47317,3.933659,4.75317
dish_1561579867,imagery/realsense_overhead/dish_1561579867/rgb.png,217.0,7.796568,37.048073,20.497877
dish_1562173200,imagery/realsense_overhead/dish_1562173200/rgb.png,259.0,26.16419,13.126373,7.265494
dish_1560798854,imagery/realsense_overhead/dish_1560798854/rgb.png,372.0,50.673687,23.491779,19.443832
dish_1564160043,imagery/realsense_overhead/dish_1564160043/rgb.png,98.0,48.02,9.898001,1.47
dish_1562777068,imagery/realsense_overhead/dish_1562777068/rgb.png,236.0,10.770336,14.960756,15.213988
dish_1566501575,imagery/realsense_overhead/dish_1566501575/rgb.png,54.0,26.892,3.348,15.551999
dish_1558722125,imagery/realsense_overhead/dish_1558722125/rgb.png,86.0,19.521999,19.264,42.57
dish_1564690038,imagery/realsense_overhead/dish_1564690038/rgb.png,81.0,16.200001,7.29,0.324
dish_1563822546,imagery/realsense_overhead/dish_1563822546/rgb.png,88.0,3.784,2.816,1.848
dish_1558640808,imagery/realsense_overhead/dish_1558640808/rgb.png,26.0,2.6,0.234,0.052
dish_1566923030,imagery/realsense_overhead/dish_1566923030/rgb.png,226.0,33.673996,10.643001,25.368999
dish_1565640227,imagery/realsense_overhead/dish_1565640227/rgb.png,165.0,40.380001,14.4,13.427999
dish_1558122740,imagery/realsense_overhead/dish_1558122740/rgb.png,304.0,22.625002,28.618999,7.703
dish_1561746912,imagery/realsense_overhead/dish_1561746912/rgb.png,210.0,27.373018,20.891369,8.211681
dish_1563217895,imagery/realsense_overhead/dish_1563217895/rgb.png,73.0,3.975292,1.316418,1.066823
dish_1562950934,imagery/realsense_overhead/dish_1562950934/rgb.png,464.0,27.527805,33.404877,4.152195
dish_1561662562,imagery/realsense_overhead/dish_1561662562/rgb.png,289.0,34.568245,25.22802,16.339729
dish_1567108037,imagery/realsense_overhead/dish_1567108037/rgb.png,365.0,18.422499,55.602726,40.596661
dish_1561575951,imagery/realsense_overhead/dish_1561575951/rgb.png,91.0,14.913611,14.898733,9.922189
dish_1565031376,imagery/realsense_overhead/dish_1565031376/rgb.png,308.0,13.420726,28.759739,16.745577
dish_1564515049,imagery/realsense_overhead/dish_1564515049/rgb.png,611.0,49.732021,34.224403,26.765793
dish_1565972674,imagery/realsense_overhead/dish_1565972674/rgb.png,426.0,9.929046,41.692604,44.663322
dish_1558719570,imagery/realsense_overhead/dish_1558719570/rgb.png,143.0,20.02,0.429,0.286
dish_1558546434,imagery/realsense_overhead/dish_1558546434/rgb.png,11.0,0.396,0.319,0.044
dish_1566413356,imagery/realsense_overhead/dish_1566413356/rgb.png,164.0,2.196,33.699001,3.952
dish_1568047932,imagery/realsense_overhead/dish_1568047932/rgb.png,55.0,3.756098,1.287805,1.556098
dish_1564429270,imagery/realsense_overhead/dish_1564429270/rgb.png,354.0,30.81835,43.046116,39.626583
dish_1562173267,imagery/realsense_overhead/dish_1562173267/rgb.png,171.0,18.188,21.401001,27.119999
dish_1562700760,imagery/realsense_overhead/dish_1562700760/rgb.png,418.0,16.083405,35.965889,18.338949
dish_1564432128,imagery/realsense_overhead/dish_1564432128/rgb.png,102.0,21.601864,8.091219,11.281487
dish_1558641200,imagery/realsense_overhead/dish_1558641200/rgb.png,8.0,0.8,0.072,0.016
dish_1561578775,imagery/realsense_overhead/dish_1561578775/rgb.png,111.0,37.185001,12.432,10.434
dish_1563898019,imagery/realsense_overhead/dish_1563898019/rgb.png,237.0,10.499256,24.180925,22.634478
dish_1561392543,imagery/realsense_overhead/dish_1561392543/rgb.png,119.0,12.171466,0.9586,8.808466
dish_1565021714,imagery/realsense_overhead/dish_1565021714/rgb.png,662.0,39.628197,41.779121,3.619805
dish_1562096933,imagery/realsense_overhead/dish_1562096933/rgb.png,314.0,16.597986,38.920853,31.207481
dish_1561667207,imagery/realsense_overhead/dish_1561667207/rgb.png,121.0,13.358226,22.073404,11.420783
dish_1559590157,imagery/realsense_overhead/dish_1559590157/rgb.png,234.0,5.047,38.512001,5.829
dish_1558630450,imagery/realsense_overhead/dish_1558630450/rgb.png,125.0,22.5,0.875,0.25
dish_1560367258,imagery/realsense_overhead/dish_1560367258/rgb.png,341.0,17.011694,12.479585,8.97491
dish_1563827188,imagery/realsense_overhead/dish_1563827188/rgb.png,377.0,35.209259,29.444637,12.975754
dish_1567785778,imagery/realsense_overhead/dish_1567785778/rgb.png,310.0,32.629898,11.701199,15.198483
dish_1562613376,imagery/realsense_overhead/dish_1562613376/rgb.png,267.0,16.677065,23.388559,24.07642
dish_1558722871,imagery/realsense_overhead/dish_1558722871/rgb.png,60.0,3.0,1.08,0.18
dish_1568305198,imagery/realsense_overhead/dish_1568305198/rgb.png,82.0,2.542,23.862001,23.042
dish_1560527168,imagery/realsense_overhead/dish_1560527168/rgb.png,219.0,24.775576,15.273438,18.368912
dish_1562875159,imagery/realsense_overhead/dish_1562875159/rgb.png,98.0,32.34,10.78,9.506001
dish_1556575014,imagery/realsense_overhead/dish_1556575014/rgb.png,62.0,3.906,0.496,6.634
dish_1563820775,imagery/realsense_overhead/dish_1563820775/rgb.png,162.0,7.074,2.376,0.594
dish_1560798656,imagery/realsense_overhead/dish_1560798656/rgb.png,108.0,36.18,12.096001,10.151999
dish_1558116547,imagery/realsense_overhead/dish_1558116547/rgb.png,144.0,0.432,20.16,0.288
dish_1558721345,imagery/realsense_overhead/dish_1558721345/rgb.png,78.0,3.9,1.404,0.234
dish_1566937992,imagery/realsense_overhead/dish_1566937992/rgb.png,104.0,34.84,11.648001,9.776
dish_1558725286,imagery/realsense_overhead/dish_1558725286/rgb.png,308.0,40.704002,33.318001,65.965004
dish_1559240510,imagery/realsense_overhead/dish_1559240510/rgb.png,213.0,15.542887,3.126161,1.063909
dish_1565382995,imagery/realsense_overhead/dish_1565382995/rgb.png,158.0,4.072,2.663,0.228
dish_1566501067,imagery/realsense_overhead/dish_1566501067/rgb.png,306.0,12.239,49.618999,24.310999
dish_1558639979,imagery/realsense_overhead/dish_1558639979/rgb.png,90.0,20.43,20.16,44.549999
dish_1560529804,imagery/realsense_overhead/dish_1560529804/rgb.png,51.0,3.876,0.306,0.102
dish_1557863056,imagery/realsense_overhead/dish_1557863056/rgb.png,47.0,4.23,0.94,7.05
dish_1565210037,imagery/realsense_overhead/dish_1565210037/rgb.png,346.0,42.821316,14.077192,8.348126
dish_1559240382,imagery/realsense_overhead/dish_1559240382/rgb.png,42.0,4.142887,0.373161,0.496909
dish_1568060722,imagery/realsense_overhead/dish_1568060722/rgb.png,359.0,12.233,64.398003,17.008001
dish_1562603569,imagery/realsense_overhead/dish_1562603569/rgb.png,62.0,8.625269,5.648293,7.050731
dish_1565726949,imagery/realsense_overhead/dish_1565726949/rgb.png,372.0,22.201359,29.088448,27.147779
dish_1561741139,imagery/realsense_overhead/dish_1561741139/rgb.png,20.0,0.28,7.4,8.4
dish_1563218987,imagery/realsense_overhead/dish_1563218987/rgb.png,172.0,17.969845,31.665079,19.782057
dish_1563824130,imagery/realsense_overhead/dish_1563824130/rgb.png,202.0,21.762623,3.990974,1.123033
dish_1558640145,imagery/realsense_overhead/dish_1558640145/rgb.png,287.0,42.099998,3.493,2.18
dish_1558115047,imagery/realsense_overhead/dish_1558115047/rgb.png,212.0,7.566,25.578001,10.382
dish_1566402123,imagery/realsense_overhead/dish_1566402123/rgb.png,657.0,38.491623,46.686604,8.590679
dish_1558630488,imagery/realsense_overhead/dish_1558630488/rgb.png,88.0,7.04,0.704,0.176
dish_1559678367,imagery/realsense_overhead/dish_1559678367/rgb.png,215.0,9.819608,4.75902,16.446766
dish_1560453328,imagery/realsense_overhead/dish_1560453328/rgb.png,264.0,10.659495,39.618752,14.154275
dish_1566329049,imagery/realsense_overhead/dish_1566329049/rgb.png,575.0,79.15834,60.86187,28.273495
dish_1562945186,imagery/realsense_overhead/dish_1562945186/rgb.png,219.0,17.336327,13.361717,8.581273
dish_1564170283,imagery/realsense_overhead/dish_1564170283/rgb.png,301.0,31.982321,55.615635,32.647552
dish_1563217774,imagery/realsense_overhead/dish_1563217774/rgb.png,265.0,15.4723,5.178558,3.161575
dish_1565728494,imagery/realsense_overhead/dish_1565728494/rgb.png,163.0,22.054083,28.691757,12.881792
dish_1558380152,imagery/realsense_overhead/dish_1558380152/rgb.png,143.0,0.429,20.02,0.286
dish_1560799277,imagery/realsense_overhead/dish_1560799277/rgb.png,73.0,14.73,4.934,3.733
dish_1558639440,imagery/realsense_overhead/dish_1558639440/rgb.png,116.0,16.24,0.348,0.232
dish_1564082212,imagery/realsense_overhead/dish_1564082212/rgb.png,425.0,18.467739,100.636749,23.036888
dish_1563206601,imagery/realsense_overhead/dish_1563206601/rgb.png,337.0,17.494774,30.980963,9.194207
dish_1562614088,imagery/realsense_overhead/dish_1562614088/rgb.png,67.0,4.69,1.608,0.268
dish_1563222850,imagery/realsense_overhead/dish_1563222850/rgb.png,232.0,27.308292,32.43404,12.053417
dish_1565711115,imagery/realsense_overhead/dish_1565711115/rgb.png,308.0,2.387,39.709999,14.41
dish_1563304925,imagery/realsense_overhead/dish_1563304925/rgb.png,508.0,11.255851,133.227585,29.339449
dish_1564775216,imagery/realsense_overhead/dish_1564775216/rgb.png,340.0,15.705273,40.410912,33.648357
dish_1559238608,imagery/realsense_overhead/dish_1559238608/rgb.png,438.0,61.203999,2.714,0.656
dish_1568319838,imagery/realsense_overhead/dish_1568319838/rgb.png,312.0,39.995754,39.863441,30.928276
dish_1558630176,imagery/realsense_overhead/dish_1558630176/rgb.png,142.0,19.879999,0.426,0.284
dish_1563220087,imagery/realsense_overhead/dish_1563220087/rgb.png,98.0,19.859999,7.344,6.424
dish_1565209963,imagery/realsense_overhead/dish_1565209963/rgb.png,253.0,33.016068,13.147844,7.331051
dish_1565194781,imagery/realsense_overhead/dish_1565194781/rgb.png,568.0,31.547619,39.603123,4.66172
dish_1568404850,imagery/realsense_overhead/dish_1568404850/rgb.png,100.0,29.9,4.7,2.2
dish_1565024675,imagery/realsense_overhead/dish_1565024675/rgb.png,34.0,1.054,9.894,9.554
dish_1564686791,imagery/realsense_overhead/dish_1564686791/rgb.png,343.0,40.114346,51.14151,25.62047
dish_1559593746,imagery/realsense_overhead/dish_1559593746/rgb.png,186.0,9.556887,3.499168,12.440333
dish_1565382886,imagery/realsense_overhead/dish_1565382886/rgb.png,348.0,54.863914,20.029079,20.305454
dish_1563391333,imagery/realsense_overhead/dish_1563391333/rgb.png,81.0,2.716646,0.719112,1.038718
dish_1562775241,imagery/realsense_overhead/dish_1562775241/rgb.png,220.0,28.08,3.852,2.156
dish_1558375732,imagery/realsense_overhead/dish_1558375732/rgb.png,66.0,11.88,0.462,0.132
dish_1558459664,imagery/realsense_overhead/dish_1558459664/rgb.png,273.0,48.411999,11.629001,18.390999
dish_1568666263,imagery/realsense_overhead/dish_1568666263/rgb.png,348.0,19.77,7.172,0.852
dish_1562691466,imagery/realsense_overhead/dish_1562691466/rgb.png,267.0,27.777901,17.012196,15.903902
dish_1566333228,imagery/realsense_overhead/dish_1566333228/rgb.png,304.0,39.679134,37.857738,20.378201
dish_1567007848,imagery/realsense_overhead/dish_1567007848/rgb.png,243.0,24.836,1.655,0.58
dish_1567107989,imagery/realsense_overhead/dish_1567107989/rgb.png,111.0,10.88412,3.713354,9.906542
dish_1559590202,imagery/realsense_overhead/dish_1559590202/rgb.png,311.0,22.757,41.438,5.983
dish_1566332085,imagery/realsense_overhead/dish_1566332085/rgb.png,163.0,4.3,2.865,0.26
dish_1562774980,imagery/realsense_overhead/dish_1562774980/rgb.png,201.0,24.119999,4.824,2.814
dish_1565638365,imagery/realsense_overhead/dish_1565638365/rgb.png,389.0,36.632473,41.299091,33.065617
dish_1563823359,imagery/realsense_overhead/dish_1563823359/rgb.png,333.0,11.550248,72.452301,33.413414
dish_1558638896,imagery/realsense_overhead/dish_1558638896/rgb.png,126.0,4.914,1.134,0.252
dish_1566589933,imagery/realsense_overhead/dish_1566589933/rgb.png,122.0,2.318,9.76,5.856
dish_1563565289,imagery/realsense_overhead/dish_1563565289/rgb.png,88.0,19.360001,2.728,2.112
dish_1562617370,imagery/realsense_overhead/dish_1562617370/rgb.png,55.0,17.6,6.6,6.6
dish_1560541793,imagery/realsense_overhead/dish_1560541793/rgb.png,462.0,22.27054,64.406372,17.805128
dish_1565724509,imagery/realsense_overhead/dish_1565724509/rgb.png,158.0,6.162,1.343,0.711
dish_1562788760,imagery/realsense_overhead/dish_1562788760/rgb.png,178.0,6.902499,33.741703,23.029417
dish_1566501447,imagery/realsense_overhead/dish_1566501447/rgb.png,349.0,13.325001,48.039997,4.0
dish_1558637214,imagery/realsense_overhead/dish_1558637214/rgb.png,16.0,2.88,0.112,0.032
dish_1561494032,imagery/realsense_overhead/dish_1561494032/rgb.png,307.0,12.507152,5.158412,14.117637
dish_1558724607,imagery/realsense_overhead/dish_1558724607/rgb.png,152.0,13.68,0.76,0.152
dish_1561492628,imagery/realsense_overhead/dish_1561492628/rgb.png,31.0,1.333,0.992,0.651
dish_1558719066,imagery/realsense_overhead/dish_1558719066/rgb.png,142.0,19.879999,0.426,0.284
dish_1565727875,imagery/realsense_overhead/dish_1565727875/rgb.png,365.0,27.248001,46.559998,22.055
dish_1561662532,imagery/realsense_overhead/dish_1561662532/rgb.png,191.0,23.749184,7.350388,7.089837
dish_1562945393,imagery/realsense_overhead/dish_1562945393/rgb.png,401.0,31.424669,24.703182,10.646932
